Start,DoS,Path,Msg
/wiki/Nuestra_Se%C3%B1ora_de_la_Asunci%C3%B3n_(1772),-1.0,"['https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_la_Asunci%C3%B3n_(1772)', 'https://es.wikipedia.org/wiki/Fragata', 'https://es.wikipedia.org/wiki/Buque_de_guerra']",NOK - short path at /wiki/Buque_de_guerra (last idx: 2).
/wiki/Naruto_Shipp%C5%ABden:_Hi_no_Ishi_o_Tsugu_Mono,-1.0,"['https://es.wikipedia.org/wiki/Naruto_Shipp%C5%ABden:_Hi_no_Ishi_o_Tsugu_Mono', 'https://es.wikipedia.org/wiki/Pel%C3%ADcula']",NOK - short path at /wiki/Pel%C3%ADcula (last idx: 1).
/wiki/Maicolpue,-1.0,"['https://es.wikipedia.org/wiki/Maicolpue', 'https://es.wikipedia.org/wiki/San_Juan_de_la_Costa', 'https://es.wikipedia.org/wiki/Comunas_de_Chile', 'https://es.wikipedia.org/wiki/Entidad_subnacional', 'https://es.wikipedia.org/wiki/Entidades_pol%C3%ADticas']",NOK - short path at /wiki/Entidades_pol%C3%ADticas (last idx: 4).
/wiki/Jeanne_Loriod,-1.0,"['https://es.wikipedia.org/wiki/Jeanne_Loriod', 'https://es.wikipedia.org/wiki/M%C3%BAsico', 'https://es.wikipedia.org/wiki/Instrumento_musical', 'https://es.wikipedia.org/wiki/Sonido', 'https://es.wikipedia.org/wiki/F%C3%ADsica']",NOK - short path at /wiki/F%C3%ADsica (last idx: 4).
/wiki/Antitus%C3%ADgeno,-1.0,"['https://es.wikipedia.org/wiki/Antitus%C3%ADgeno', 'https://es.wikipedia.org/wiki/F%C3%A1rmaco', 'https://es.wikipedia.org/wiki/Mol%C3%A9cula', 'https://es.wikipedia.org/wiki/Qu%C3%ADmica', 'https://es.wikipedia.org/wiki/Ciencia_natural']",NOK - short path at /wiki/Ciencia_natural (last idx: 4).
/wiki/Lenguas_barbacoanas,-1.0,"['https://es.wikipedia.org/wiki/Lenguas_barbacoanas', 'https://es.wikipedia.org/wiki/Lenguas_ind%C3%ADgenas_de_Am%C3%A9rica', 'https://es.wikipedia.org/wiki/Am%C3%A9rica', 'https://es.wikipedia.org/wiki/Continente', 'https://es.wikipedia.org/wiki/Territorio']",NOK - short path at /wiki/Territorio (last idx: 4).
/wiki/L%C3%ADnea_RER_B,-1.0,"['https://es.wikipedia.org/wiki/L%C3%ADnea_RER_B', 'https://es.wikipedia.org/wiki/L%C3%ADnea_RER_A', 'https://es.wikipedia.org/wiki/RER_(ferrocarril)', 'https://es.wikipedia.org/wiki/Sigla', 'https://es.wikipedia.org/wiki/Grafema', 'https://es.wikipedia.org/wiki/Escritura', 'https://es.wikipedia.org/wiki/Idioma', 'https://es.wikipedia.org/wiki/Sistema']",NOK - short path at /wiki/Sistema (last idx: 7).
/wiki/Carl_Espen,-1.0,"['https://es.wikipedia.org/wiki/Carl_Espen', 'https://es.wikipedia.org/wiki/Noruega', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 2).
/wiki/Myrinet,-1.0,"['https://es.wikipedia.org/wiki/Myrinet', 'https://es.wikipedia.org/wiki/Red_de_computadoras', 'https://es.wikipedia.org/wiki/Hardware_de_red', 'https://es.wikipedia.org/wiki/Hardware', 'https://es.wikipedia.org/wiki/Inform%C3%A1tica', 'https://es.wikipedia.org/wiki/Ciencia']",NOK - short path at /wiki/Ciencia (last idx: 5).
/wiki/Ernst_H%C3%BCrlimann,-1.0,"['https://es.wikipedia.org/wiki/Ernst_H%C3%BCrlimann', 'https://es.wikipedia.org/wiki/Suiza', 'https://es.wikipedia.org/wiki/Estado']",NOK - short path at /wiki/Estado (last idx: 2).
/wiki/Onthophagus_hirtuosus,-1.0,"['https://es.wikipedia.org/wiki/Onthophagus_hirtuosus', 'https://es.wikipedia.org/wiki/Especie']",NOK - short path at /wiki/Especie (last idx: 1).
/wiki/Mossad_le%27Aliy%C3%A1_Bet,-1.0,"['https://es.wikipedia.org/wiki/Mossad_le%27Aliy%C3%A1_Bet', 'https://es.wikipedia.org/wiki/Hagan%C3%A1', 'https://es.wikipedia.org/wiki/Organizaci%C3%B3n', 'https://es.wikipedia.org/wiki/Grupo_de_trabajo', 'https://es.wikipedia.org/wiki/Liderazgo', 'https://es.wikipedia.org/wiki/Gram%C3%A1tica', 'https://es.wikipedia.org/wiki/Lengua_natural', 'https://es.wikipedia.org/wiki/Variedad_ling%C3%BC%C3%ADstica']",NOK - looped at /wiki/Lengua_natural (link idx: 6; last idx: 7)
/wiki/Liga_Nacional_de_Birmania_2015,-1.0,"['https://es.wikipedia.org/wiki/Liga_Nacional_de_Birmania_2015', 'https://es.wikipedia.org/wiki/Liga_Nacional_de_Birmania', 'https://es.wikipedia.org/wiki/F%C3%BAtbol']",NOK - short path at /wiki/F%C3%BAtbol (last idx: 2).
/wiki/Centro_de_Ling%C3%BC%C3%ADstica_Aplicada_de_Besanz%C3%B3n,-1.0,"['https://es.wikipedia.org/wiki/Centro_de_Ling%C3%BC%C3%ADstica_Aplicada_de_Besanz%C3%B3n', 'https://es.wikipedia.org/wiki/Idioma_franc%C3%A9s', 'https://es.wikipedia.org/wiki/Lengua_romance', 'https://es.wikipedia.org/wiki/Lenguas_indoeuropeas', 'https://es.wikipedia.org/wiki/Familia_de_lenguas', 'https://es.wikipedia.org/wiki/Idioma']",NOK - short path at /wiki/Idioma (last idx: 5).
