Start,DoS,Path,Msg
/wiki/Wilf_Shaw,13.0,"['https://en.wikipedia.org/wiki/Wilf_Shaw', 'https://en.wikipedia.org/wiki/English_people', 'https://en.wikipedia.org/wiki/Ethnic_group', 'https://en.wikipedia.org/wiki/People', 'https://en.wikipedia.org/wiki/Person', 'https://en.wikipedia.org/wiki/Reason', 'https://en.wikipedia.org/wiki/Logic', 'https://en.wikipedia.org/wiki/Logical_reasoning', 'https://en.wikipedia.org/wiki/Logical_consequence', 'https://en.wikipedia.org/wiki/Concept', 'https://en.wikipedia.org/wiki/Abstraction']",OK - short path at /wiki/Abstraction (last idx: 10).
/wiki/Fernando_de_Diego,20.0,"['https://en.wikipedia.org/wiki/Fernando_de_Diego', 'https://en.wikipedia.org/wiki/Spain', 'https://en.wikipedia.org/wiki/Europe', 'https://en.wikipedia.org/wiki/Continent', 'https://en.wikipedia.org/wiki/Geography']",OK - short path at /wiki/Geography (last idx: 4).
/wiki/Robert_Leahy_Fair,14.0,"['https://en.wikipedia.org/wiki/Robert_Leahy_Fair', 'https://en.wikipedia.org/wiki/United_States_Army', 'https://en.wikipedia.org/wiki/Land_warfare', 'https://en.wikipedia.org/wiki/Combat', 'https://en.wikipedia.org/wiki/Conflict_(process)', 'https://en.wikipedia.org/wiki/Scenario', 'https://en.wikipedia.org/wiki/Performing_arts', 'https://en.wikipedia.org/wiki/The_arts', 'https://en.wikipedia.org/wiki/Creativity', 'https://en.wikipedia.org/wiki/Psychology']",OK - short path at /wiki/Psychology (last idx: 9).
/wiki/Atrocity_propaganda,19.0,"['https://en.wikipedia.org/wiki/Atrocity_propaganda', 'https://en.wikipedia.org/wiki/Patriotism', 'https://en.wikipedia.org/wiki/Nationalism', 'https://en.wikipedia.org/wiki/Nation', 'https://en.wikipedia.org/wiki/Social_organization', 'https://en.wikipedia.org/wiki/Sociology']",OK - short path at /wiki/Sociology (last idx: 5).
/wiki/Albert_Eloy,22.0,"['https://en.wikipedia.org/wiki/Albert_Eloy', 'https://en.wikipedia.org/wiki/Association_football']",OK - short path at /wiki/Association_football (last idx: 1).
/wiki/List_of_Rhode_Island_Rams_head_football_coaches,25.0,"['https://en.wikipedia.org/wiki/List_of_Rhode_Island_Rams_head_football_coaches', 'https://en.wikipedia.org/wiki/Rhode_Island_Rams_football', 'https://en.wikipedia.org/wiki/American_football', 'https://en.wikipedia.org/wiki/Gridiron_football', 'https://en.wikipedia.org/wiki/Football', 'https://en.wikipedia.org/wiki/Team_sport']",OK - short path at /wiki/Team_sport (last idx: 5).
/wiki/Nancye_Wynne_Bolton,11.0,"['https://en.wikipedia.org/wiki/Nancye_Wynne_Bolton', 'https://en.wikipedia.org/wiki/Tennis']",OK - short path at /wiki/Tennis (last idx: 1).
/wiki/Wistka_Kr%C3%B3lewska,23.0,"['https://en.wikipedia.org/wiki/Wistka_Kr%C3%B3lewska', 'https://en.wikipedia.org/wiki/Gmina_W%C5%82oc%C5%82awek', 'https://en.wikipedia.org/wiki/Gmina', 'https://en.wikipedia.org/wiki/Poland', 'https://en.wikipedia.org/wiki/Central_Europe', 'https://en.wikipedia.org/wiki/Europe']",OK - short path at /wiki/Europe (last idx: 5).
/wiki/List_of_Portuguese_comedians,21.0,"['https://en.wikipedia.org/wiki/List_of_Portuguese_comedians', 'https://en.wikipedia.org/wiki/Portugal', 'https://en.wikipedia.org/wiki/Iberian_Peninsula', 'https://en.wikipedia.org/wiki/Peninsula']",OK - short path at /wiki/Peninsula (last idx: 3).
/wiki/Aimee_Schmidt,22.0,"['https://en.wikipedia.org/wiki/Aimee_Schmidt', 'https://en.wikipedia.org/wiki/Australian_rules_football', 'https://en.wikipedia.org/wiki/Contact_sport', 'https://en.wikipedia.org/wiki/Sport']",OK - short path at /wiki/Sport (last idx: 3).
"/wiki/Archibald_Kennedy,_7th_Marquess_of_Ailsa",15.0,"['https://en.wikipedia.org/wiki/Archibald_Kennedy,_7th_Marquess_of_Ailsa', 'https://en.wikipedia.org/wiki/Order_of_the_British_Empire', 'https://en.wikipedia.org/wiki/Order_of_chivalry', 'https://en.wikipedia.org/wiki/Order_(distinction)', 'https://en.wikipedia.org/wiki/Honour', 'https://en.wikipedia.org/wiki/Ethos', 'https://en.wikipedia.org/wiki/Greek_language', 'https://en.wikipedia.org/wiki/Indo-European_languages', 'https://en.wikipedia.org/wiki/Language_family']",OK - short path at /wiki/Language_family (last idx: 8).
/wiki/Pilot_(30_Rock),8.0,"['https://en.wikipedia.org/wiki/Pilot_(30_Rock)', 'https://en.wikipedia.org/wiki/Situation_comedy', 'https://en.wikipedia.org/wiki/Genre', 'https://en.wikipedia.org/wiki/Communication']",OK - short path at /wiki/Communication (last idx: 3).
