Start,DoS,Path,Msg
/wiki/Inis_Dairgreann,14.0,"['https://es.wikipedia.org/wiki/Inis_Dairgreann', 'https://es.wikipedia.org/wiki/Isla', 'https://es.wikipedia.org/wiki/Relieve_terrestre', 'https://es.wikipedia.org/wiki/Corteza_terrestre', 'https://es.wikipedia.org/wiki/Ge%C3%B3sfera', 'https://es.wikipedia.org/wiki/Litosfera', 'https://es.wikipedia.org/wiki/Tierra', 'https://es.wikipedia.org/wiki/Planeta', 'https://es.wikipedia.org/wiki/Objeto_astron%C3%B3mico', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 9).
/wiki/Mammern,17.0,"['https://es.wikipedia.org/wiki/Mammern', 'https://es.wikipedia.org/wiki/Comunas_de_Suiza', 'https://es.wikipedia.org/wiki/Suiza', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 3).
/wiki/Winner_(Better_Call_Saul),12.0,"['https://es.wikipedia.org/wiki/Winner_(Better_Call_Saul)', 'https://es.wikipedia.org/wiki/Anexo:Cuarta_temporada_de_Better_Call_Saul', 'https://es.wikipedia.org/wiki/Serie_de_televisi%C3%B3n', 'https://es.wikipedia.org/wiki/Audiovisual', 'https://es.wikipedia.org/wiki/Sonido', 'https://es.wikipedia.org/wiki/F%C3%ADsica', 'https://es.wikipedia.org/wiki/Ciencias_naturales', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 7).
/wiki/Archivo_Hist%C3%B3rico_Provincial_de_Ciudad_Real,-1.0,"['https://es.wikipedia.org/wiki/Archivo_Hist%C3%B3rico_Provincial_de_Ciudad_Real', 'https://es.wikipedia.org/wiki/Anexo:Archivos_de_Espa%C3%B1a', 'https://es.wikipedia.org/wiki/Archivo_de_documentos', 'https://es.wikipedia.org/wiki/Metonimia', 'https://es.wikipedia.org/wiki/Cambio_sem%C3%A1ntico', 'https://es.wikipedia.org/wiki/Cambio_ling%C3%BC%C3%ADstico', 'https://es.wikipedia.org/wiki/Lengua_natural']",NOK - short path at /wiki/Lengua_natural (last idx: 6).
/wiki/Tocot%C3%ADn,-1.0,"['https://es.wikipedia.org/wiki/Tocot%C3%ADn', 'https://es.wikipedia.org/wiki/Literatura_barroca', 'https://es.wikipedia.org/wiki/Renacimiento', 'https://es.wikipedia.org/wiki/Movimiento_cultural', 'https://es.wikipedia.org/wiki/Arte']",NOK - short path at /wiki/Arte (last idx: 4).
/wiki/Pseudoleptaleus_cephalotes,8.0,"['https://es.wikipedia.org/wiki/Pseudoleptaleus_cephalotes', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/Vale_de_Telhas,14.0,"['https://es.wikipedia.org/wiki/Vale_de_Telhas', 'https://es.wikipedia.org/wiki/Portugal', 'https://es.wikipedia.org/wiki/Europa', 'https://es.wikipedia.org/wiki/Continente']",OK - short path at /wiki/Continente (last idx: 3).
/wiki/El-Mahalla_El-Kubra,17.0,"['https://es.wikipedia.org/wiki/El-Mahalla_El-Kubra', 'https://es.wikipedia.org/wiki/Gobernaciones_de_Egipto', 'https://es.wikipedia.org/wiki/Egipto', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 3).
/wiki/Jes%C3%BAs_Castellano,-1.0,"['https://es.wikipedia.org/wiki/Jes%C3%BAs_Castellano', 'https://es.wikipedia.org/wiki/F%C3%BAtbol', 'https://es.wikipedia.org/wiki/Deporte_de_equipo', 'https://es.wikipedia.org/wiki/F%C3%BAtbol_en_los_Juegos_Ol%C3%ADmpicos']",NOK - looped at /wiki/F%C3%BAtbol (link idx: 1; last idx: 3)
/wiki/Thoth-Am%C3%B3n,9.0,"['https://es.wikipedia.org/wiki/Thoth-Am%C3%B3n', 'https://es.wikipedia.org/wiki/Control_de_autoridades', 'https://es.wikipedia.org/wiki/Biblioteconom%C3%ADa', 'https://es.wikipedia.org/wiki/Interdisciplinariedad', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 4).
