Start,DoS,Path,Msg
/wiki/1230_Riceia,18,"['https://en.wikipedia.org/wiki/1230_Riceia', 'https://en.wikipedia.org/wiki/Asteroid', 'https://en.wikipedia.org/wiki/Minor_planet', 'https://en.wikipedia.org/wiki/International_Astronomical_Union', 'https://en.wikipedia.org/wiki/Non-governmental_organisation', 'https://en.wikipedia.org/wiki/Organization', 'https://en.wikipedia.org/wiki/Legal_entity', 'https://en.wikipedia.org/wiki/Law', 'https://en.wikipedia.org/wiki/Law_enforcement', 'https://en.wikipedia.org/wiki/Government', 'https://en.wikipedia.org/wiki/State_(polity)']",OK - short path at /wiki/State_(polity) (last idx: 10).
/wiki/Trumpeter%27s_Well,20,"['https://en.wikipedia.org/wiki/Trumpeter%27s_Well', 'https://en.wikipedia.org/wiki/Caldermill', 'https://en.wikipedia.org/wiki/South_Lanarkshire', 'https://en.wikipedia.org/wiki/Council_areas_of_Scotland', 'https://en.wikipedia.org/wiki/Local_government_in_Scotland', 'https://en.wikipedia.org/wiki/Public_service', 'https://en.wikipedia.org/wiki/Service_(economics)', 'https://en.wikipedia.org/wiki/Consumer', 'https://en.wikipedia.org/wiki/Goods', 'https://en.wikipedia.org/wiki/Economics']",OK - short path at /wiki/Economics (last idx: 9).
/wiki/Fran%C3%A7ois-Aymar_de_Monteil,19,"['https://en.wikipedia.org/wiki/Fran%C3%A7ois-Aymar_de_Monteil', 'https://en.wikipedia.org/wiki/Navy_Officer', 'https://en.wikipedia.org/wiki/Military', 'https://en.wikipedia.org/wiki/Weapon', 'https://en.wikipedia.org/wiki/Death', 'https://en.wikipedia.org/wiki/Irreversible_process', 'https://en.wikipedia.org/wiki/Thermodynamic_processes', 'https://en.wikipedia.org/wiki/Classical_thermodynamics', 'https://en.wikipedia.org/wiki/Physics']",OK - short path at /wiki/Physics (last idx: 8).
/wiki/Micaela_Xim%C3%A9nez_de_Fr%C3%ADas_Zayas_Pizarro,17,"['https://en.wikipedia.org/wiki/Micaela_Xim%C3%A9nez_de_Fr%C3%ADas_Zayas_Pizarro', 'https://en.wikipedia.org/wiki/Maria_Luisa_of_Parma', 'https://en.wikipedia.org/wiki/Charles_IV_of_Spain', 'https://en.wikipedia.org/wiki/King_of_Spain', 'https://en.wikipedia.org/wiki/Constitution', 'https://en.wikipedia.org/wiki/Principles', 'https://en.wikipedia.org/wiki/Law']",OK - short path at /wiki/Law (last idx: 6).
/wiki/Rich%27s_Cigar_Store,21,"['https://en.wikipedia.org/wiki/Rich%27s_Cigar_Store', 'https://en.wikipedia.org/wiki/Portland,_Oregon', 'https://en.wikipedia.org/wiki/Pacific_Northwest', 'https://en.wikipedia.org/wiki/North_America', 'https://en.wikipedia.org/wiki/Continent', 'https://en.wikipedia.org/wiki/Geography']",OK - short path at /wiki/Geography (last idx: 5).
"/wiki/Melrose_Park,_Lexington",-1,"['https://en.wikipedia.org/wiki/Melrose_Park,_Lexington', 'https://en.wikipedia.org/wiki/Lexington,_Kentucky', 'https://en.wikipedia.org/wiki/List_of_cities_in_Kentucky', 'https://en.wikipedia.org/wiki/Kentucky', 'https://en.wikipedia.org/wiki/U.S._state', 'https://en.wikipedia.org/wiki/United_States', 'https://en.wikipedia.org/wiki/Contiguous_United_States']",NOK - looped at /wiki/U.S._state (link idx: 4; last idx: 6)
/wiki/Heinrich_Heppe,24,"['https://en.wikipedia.org/wiki/Heinrich_Heppe', 'https://en.wikipedia.org/wiki/Calvinist', 'https://en.wikipedia.org/wiki/Protestantism', 'https://en.wikipedia.org/wiki/Christianity', 'https://en.wikipedia.org/wiki/Abrahamic_religions', 'https://en.wikipedia.org/wiki/World_religions', 'https://en.wikipedia.org/wiki/Hinduism', 'https://en.wikipedia.org/wiki/Indian_religions', 'https://en.wikipedia.org/wiki/Religion', 'https://en.wikipedia.org/wiki/Social_system', 'https://en.wikipedia.org/wiki/Sociology', 'https://en.wikipedia.org/wiki/Society', 'https://en.wikipedia.org/wiki/Individual', 'https://en.wikipedia.org/wiki/Entity', 'https://en.wikipedia.org/wiki/Existence', 'https://en.wikipedia.org/wiki/Reality', 'https://en.wikipedia.org/wiki/Universe', 'https://en.wikipedia.org/wiki/Space', 'https://en.wikipedia.org/wiki/Three-dimensional_space', 'https://en.wikipedia.org/wiki/Geometry', 'https://en.wikipedia.org/wiki/Mathematics', 'https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Declarative_knowledge', 'https://en.wikipedia.org/wiki/Awareness']",OK - short path at /wiki/Awareness (last idx: 23).
/wiki/Quitzdorf_am_See,24,"['https://en.wikipedia.org/wiki/Quitzdorf_am_See', 'https://en.wikipedia.org/wiki/G%C3%B6rlitz_(district)', 'https://en.wikipedia.org/wiki/Saxony', 'https://en.wikipedia.org/wiki/State_of_Germany', 'https://en.wikipedia.org/wiki/Federal_Republic_of_Germany', 'https://en.wikipedia.org/wiki/Central_Europe', 'https://en.wikipedia.org/wiki/Europe', 'https://en.wikipedia.org/wiki/Continent']",OK - short path at /wiki/Continent (last idx: 7).
/wiki/Jesjua_Angoy-Cruyff,22,"['https://en.wikipedia.org/wiki/Jesjua_Angoy-Cruyff', 'https://en.wikipedia.org/wiki/Association_football']",OK - short path at /wiki/Association_football (last idx: 1).
/wiki/Ixa,14,"['https://en.wikipedia.org/wiki/Ixa', 'https://en.wikipedia.org/wiki/Indo-Pacific', 'https://en.wikipedia.org/wiki/Biogeography', 'https://en.wikipedia.org/wiki/Species_distribution', 'https://en.wikipedia.org/wiki/Taxon', 'https://en.wikipedia.org/wiki/Biology', 'https://en.wikipedia.org/wiki/Science']",OK - short path at /wiki/Science (last idx: 6).
